0.01047033977983811, 3.364823864999372
0.021082136778993153, 3.3744603982049064
0.04004455861710473, 3.3722130249180897
0.06967214536296179, 3.6732325353457926
0.10474938288267215, 4.299325746238876
0.1322068831771051, 5.033049363281802
0.16205120187922356, 6.063680082999101
0.20451039869342857, 7.3051345368565
0.27363246006750624, 8.429507547974264
0.4114098637059704, 9.760705746350546
0.6752512637470138, 10.59456931998125
1.3595790421632827, 10.739850095262558
2.901971499912127, 10.73139743399369
5.5121626925972755, 10.72425037844187
9.593035771970477, 10.718081752031566
18.220706856310734, 10.865714287292631
27.399107718636948, 12.008479192491096
37.74792150819658, 13.464422887601796
53.5444690144584, 15.096432356166371
75.96182163605964, 16.213219302862157
98.7373070021854, 17.41420463137192
125.53074575946873, 20.385961233635058
145.04994155569136, 30.56880601641226
152.3137950537324, 60.64070296278577
192.32649019788792, 61.50204613619869
315.7068915013604, 64.17378257179446
582.2769966229956, 69.89800110907262
928.2190086337328, 76.14434091039551
1479.893506545526, 79.4545655277847
2359.448330991675, 82.90869561321733
3873.2906404833375, 84.97280772059692
5954.8838223132525, 85.85367613787577
9564.644996796584, 86.42919301548454
18704.152289469217, 87.93183976366211
32546.035132704463, 92.73866569144101
50395.69268926454, 98.17157758389905
101456.11414971725, 103.522486669166
281524.9738962952, 106.04198619747783
930614.8624897335, 106.67285403526664
